Species,Long,Lat
Manatee,-82.592937,28.800335
Manatee,-82.593647,28.801145
Manatee,-82.594707,28.801185
Manatee,-82.595637,28.801245
Manatee,-82.596987,28.799545
Manatee,-82.599497,28.799045
Manatee,-82.595647,28.879895
Manatee,-82.593957,28.880725
Manatee,-82.593577,28.881515
Manatee,-82.593907,28.881725
Manatee,-82.595697,28.881515
Manatee,-82.598137,28.879855
Manatee,-82.597517,28.880685
Manatee,-82.597557,28.881555
Manatee,-82.597767,28.882875
Manatee,-82.597767,28.883705
Manatee,-82.598677,28.884865
Manatee,-82.596897,28.885575
Manatee,-82.597767,28.886155
Manatee,-81.686747,26.049265
Manatee,-81.817727,26.336415
Manatee,-81.823297,26.337645
Manatee,-81.851927,26.490145
Manatee,-81.885617,26.407225
Manatee,-81.366857,25.828035
Manatee,-81.306667,25.811055
Manatee,-81.281067,25.763825
Manatee,-81.278067,25.791215
Manatee,-81.222397,25.740805
Manatee,-81.135817,25.620145
Manatee,-81.083787,25.572645
Manatee,-81.048117,25.564725
Manatee,-81.050957,25.552425
Manatee,-81.207227,25.552725
Manatee,-81.196177,25.551355
Manatee,-81.188197,25.553155
Manatee,-81.153307,25.558155
Manatee,-81.692157,26.724275
Manatee,-81.782367,26.696985
Manatee,-81.780617,26.695365
Manatee,-81.778637,26.693465
Manatee,-81.774337,26.691235
Manatee,-81.777477,26.691665
Manatee,-81.778277,26.691435
Manatee,-81.779747,26.690665
Manatee,-81.781727,26.689895
Manatee,-81.782477,26.689325
Manatee,-81.783047,26.687685
Manatee,-81.783617,26.688075
Manatee,-81.784727,26.688345
Manatee,-81.786027,26.688095
Manatee,-82.597767,28.886855
Manatee,-82.598757,28.888845
Manatee,-82.603107,28.888555
Manatee,-82.598717,28.889885
Manatee,-82.599547,28.889885
Manatee,-82.589077,28.887785
Manatee,-82.589767,28.887975
Manatee,-82.590577,28.887925
Manatee,-82.591567,28.887885
Manatee,-82.592507,28.889755
Manatee,-82.592547,28.890625
Manatee,-82.592547,28.891415
Manatee,-82.593707,28.891455
Manatee,-82.594367,28.891375
Manatee,-82.594537,28.890335
Manatee,-82.595647,28.890625
Manatee,-82.596937,28.891455
Manatee,-82.597807,28.891415
Manatee,-82.598757,28.892325
Manatee,-82.599877,28.893025
Manatee,-82.601327,28.892945
Manatee,-82.599007,28.894725
Manatee,-82.605017,28.893695
Manatee,-82.605927,28.893695
Manatee,-80.537627,25.001036
Manatee,-80.456167,25.084176
Manatee,-80.455947,25.091916
Manatee,-80.444177,25.093986
Manatee,-80.440827,25.098506
Manatee,-80.428097,25.113806
Manatee,-80.411737,25.137066
Manatee,-80.396747,25.164686
Manatee,-80.380657,25.170756
Manatee,-80.413277,25.263176
Manatee,-80.123857,25.970675
Manatee,-80.188367,25.849945
Manatee,-80.188147,25.852065
Manatee,-80.166097,25.893685
Manatee,-80.128657,25.909375
Manatee,-80.129587,25.926405
Manatee,-80.140527,25.755635
Manatee,-80.189877,25.769835
Manatee,-80.185007,25.803585
Manatee,-80.174937,25.840465
Manatee,-80.208687,25.779135
Manatee,-80.236267,25.790505
Manatee,-80.244567,25.795165
Manatee,-80.254937,25.794315
Manatee,-80.257107,25.801585
Manatee,-80.181867,25.755205
Manatee,-80.272497,25.651935
Manatee,-80.253837,25.705135
Manatee,-80.279917,25.709365
Manatee,-80.279267,25.711605
Manatee,-80.267347,25.719325
Manatee,-80.265987,25.721565
Manatee,-80.273057,25.723655
Manatee,-80.272057,25.728065
Manatee,-80.269427,25.727925
Manatee,-80.265597,25.730185
Manatee,-80.071498,26.333035
Manatee,-80.075327,26.346985
Manatee,-80.076277,26.352325
Manatee,-80.073667,26.361225
Manatee,-80.072877,26.365255
Manatee,-80.071608,26.365415
Manatee,-80.073197,26.366875
Manatee,-80.074457,26.366435
Manatee,-80.073667,26.373795
Manatee,-80.068398,26.347275
Manatee,-80.066528,26.366845
Manatee,-80.059528,26.440185
Manatee,-80.052408,26.539945
Manatee,-80.055498,26.538725
Manatee,-80.051698,26.545565
Manatee,-80.051698,26.546615
Manatee,-80.040778,26.547385
Manatee,-80.046348,26.563045
Manatee,-80.045408,26.583555
Manatee,-80.035708,26.596075
Manatee,-82.378897,27.000695
Manatee,-82.378267,27.001135
Manatee,-82.567627,27.377965
Manatee,-82.267537,27.050885
Manatee,-82.486407,27.443295
Manatee,-82.601577,27.532625
Manatee,-82.403757,27.793015
Manatee,-82.404417,27.793055
Manatee,-80.50818,27.816379
Manatee,-81.510327,25.94254
Manatee,-81.510125,25.942715
Manatee,-81.510307,25.943799
Manatee,-81.510512,25.944217
Manatee,-81.510399,25.945024
Manatee,-81.510468,25.945833
Manatee,-81.508805,25.918611
Manatee,-81.508905,25.931139
Manatee,-81.509,25.933988
Manatee,-81.50903,25.936206
Manatee,-81.508876,25.938078
Manatee,-80.210681,25.784423
Manatee,-80.211224,25.78476
Manatee,-82.043434,26.639264
Manatee,-80.177124,25.846117
Manatee,-80.188052,25.85136
Manatee,-82.590239,28.798669
Manatee,-82.591821,28.798971
Manatee,-82.592613,28.799855
Manatee,-82.594247,28.801187
Manatee,-82.597654,28.890124
Manatee,-82.591651,28.880788
Manatee,-82.591799,28.881104
Manatee,-82.592271,28.881585
Manatee,-82.594333,28.881863
Manatee,-82.594036,28.882127
Manatee,-82.59551,28.881636
Manatee,-82.594843,28.881916
Manatee,-82.589325,28.888291
Manatee,-82.589673,28.887861
Manatee,-82.589533,28.887872
Manatee,-82.590087,28.887866
Manatee,-82.590434,28.887715
Manatee,-82.589058,28.888481
Manatee,-82.589877,28.887859
Manatee,-82.592527,28.890983
Manatee,-82.594718,28.890707
Manatee,-82.594619,28.891004
Manatee,-82.594879,28.890899
Manatee,-80.335409,25.339656
Manatee,-80.396224,25.314846
Manatee,-80.395609,25.313999
Manatee,-80.394667,25.312532
Manatee,-80.395127,25.313289
Manatee,-80.396108,25.314843
Manatee,-80.39624,25.314991
Manatee,-80.396739,25.315883
Manatee,-80.397053,25.316318
Manatee,-80.050227,26.763115
Manatee,-80.050667,26.764025
Manatee,-80.050447,26.765265
Manatee,-80.044297,26.771195
Manatee,-80.033858,26.770845
Manatee,-80.050277,26.746825
Manatee,-80.043117,26.799625
Manatee,-80.035917,26.803005
Manatee,-80.039737,26.802825
Manatee,-80.046097,26.809495
Manatee,-80.067297,26.808705
Manatee,-80.068437,26.815335
Manatee,-80.066587,26.849515
Manatee,-80.070207,26.854585
Manatee,-80.065537,26.869525
Manatee,-80.069177,26.880625
Manatee,-80.070757,26.886195
Manatee,-80.079837,26.912745
Manatee,-80.081907,26.925465
Manatee,-80.081507,26.928185
Manatee,-80.082207,26.929415
Manatee,-80.092787,26.938415
Manatee,-80.129907,26.941265
Manatee,-80.128457,26.942585
Manatee,-80.094937,26.949425
Manatee,-80.108587,26.964135
Manatee,-80.107087,26.967065
Manatee,-80.081947,26.946255
Manatee,-80.079967,26.945355
Manatee,-80.079217,26.949465
Manatee,-80.078177,26.951565
Manatee,-80.081257,26.958275
Manatee,-80.079107,26.957815
Manatee,-80.080177,26.962045
Manatee,-80.081627,26.965625
Manatee,-80.078307,26.971405
Manatee,-80.087667,26.982365
Manatee,-80.103927,27.018635
Manatee,-80.108957,27.038215
Manatee,-80.112067,27.049135
Manatee,-81.729357,26.721805
Manatee,-81.805527,26.696135
Manatee,-81.810827,26.694695
Manatee,-81.779177,26.694275
Manatee,-81.778007,26.693055
Manatee,-81.777707,26.691485
Manatee,-81.782307,26.689365
Manatee,-81.782847,26.688665
Manatee,-81.783247,26.687685
Manatee,-81.786257,26.688125
Manatee,-81.788237,26.687035
Manatee,-81.793767,26.688425
Manatee,-81.795697,26.688965
Manatee,-81.795647,26.690005
Manatee,-81.797177,26.691385
Manatee,-81.796437,26.693015
Manatee,-81.928797,26.539845
Manatee,-81.930357,26.530795
Manatee,-81.930357,26.541215
Manatee,-81.930217,26.539795
Manatee,-81.988467,26.547785
Manatee,-81.979617,26.564205
Manatee,-81.976717,26.565045
Manatee,-81.983487,26.567255
Manatee,-81.988767,26.551375
Manatee,-81.993857,26.546585
Manatee,-81.995957,26.546585
Manatee,-81.994757,26.544905
Manatee,-81.986407,26.531765
Manatee,-81.996507,26.518535
Manatee,-81.853657,26.489755
Manatee,-81.882787,26.485905
Manatee,-81.879357,26.470355
Manatee,-81.823067,26.337745
Manatee,-82.034717,26.510265
Manatee,-82.043027,26.639625
Manatee,-82.044917,26.639735
Manatee,-82.049157,26.639545
Manatee,-82.049107,26.641635
Manatee,-82.048517,26.642675
Manatee,-82.052617,26.640525
Manatee,-82.052967,26.640325
Manatee,-82.052597,26.642045
Manatee,-82.052557,26.644525
Manatee,-82.055807,26.641285
Manatee,-82.054987,26.641885
Manatee,-82.054947,26.643455
Manatee,-82.066267,26.639445
Manatee,-80.441761,25.287045
Manatee,-82.267471,27.050976
Manatee,-81.851535,26.490701
Manatee,-81.852682,26.491241
Manatee,-81.852637,26.489459
Manatee,-81.851221,26.488393
Manatee,-81.853327,26.488698
Manatee,-82.759825,28.146874
Manatee,-82.760577,28.147238
Manatee,-80.609744,28.206674
Manatee,-80.604233,28.200985
Manatee,-80.607395,28.20094
Manatee,-80.609503,28.20092
Manatee,-80.609848,28.199918
Manatee,-80.612369,28.199464
Manatee,-80.60305,28.163967
Manatee,-80.604092,28.163385
Manatee,-80.606594,28.163098
Manatee,-80.608834,28.170093
Manatee,-80.60751,28.172348
Manatee,-80.515775,27.835053
Manatee,-80.516378,27.839362
Manatee,-80.517812,27.839827
Manatee,-80.532406,27.831785
Manatee,-80.531343,27.832035
Manatee,-80.533551,27.831013
Manatee,-80.53891,27.830682
Manatee,-80.505901,27.802019
Manatee,-80.507275,27.800795
Manatee,-80.508531,27.799224
Manatee,-80.508191,27.80179
Manatee,-80.124267,26.084055
Manatee,-80.115227,26.048675
Manatee,-80.122527,25.981075
Manatee,-80.120517,25.991675
Manatee,-80.185037,26.077945
Manatee,-80.185217,26.076295
Manatee,-80.191247,26.076985
Manatee,-80.192177,26.074485
Manatee,-80.192157,26.070495
Manatee,-80.066138,26.419425
Manatee,-80.059088,26.492175
Manatee,-80.774647,28.494555
Manatee,-80.776467,28.494505
Manatee,-80.763447,28.759595
Manatee,-80.628647,28.447665
Manatee,-81.340437,28.943835
Manatee,-81.588377,30.357944
Manatee,-81.166877,25.556635
Manatee,-81.177467,25.556635
Manatee,-81.043257,25.565625
Manatee,-81.060457,25.531865
Manatee,-80.978987,25.389225
Manatee,-81.077827,25.282906
Manatee,-81.081687,25.280136
Manatee,-81.086317,25.278506
Manatee,-81.085117,25.275676
Manatee,-81.087587,25.276636
Manatee,-80.911247,25.307836
Manatee,-80.957157,25.319786
Manatee,-80.985807,25.339945
Manatee,-81.003347,25.239076
Manatee,-81.323197,25.899905
Manatee,-81.325667,25.899435
Manatee,-81.325197,25.899915
Manatee,-81.324717,25.900365
Manatee,-81.338727,25.902145
Manatee,-81.336717,25.841875
Manatee,-81.391067,25.853565
Manatee,-81.392427,25.852915
Manatee,-81.468327,25.854305
Manatee,-81.475277,25.897285
Manatee,-81.476077,25.898585
Manatee,-81.507927,25.949405
Manatee,-81.509927,25.950305
Manatee,-81.507517,25.952415
Manatee,-81.509227,25.952985
Manatee,-81.507407,25.955425
Manatee,-81.510347,25.955965
Manatee,-81.507647,25.957345
Manatee,-81.509207,25.957445
Manatee,-81.510627,25.956775
Manatee,-81.509387,25.958485
Manatee,-81.509007,25.924095
Manatee,-81.525777,25.840865
Manatee,-81.537867,25.855475
Manatee,-81.537327,25.857025
Manatee,-81.537287,25.859015
Manatee,-81.538897,25.876005
Manatee,-81.566587,25.890025
Manatee,-81.519787,25.893825
Manatee,-81.693627,25.937905
Manatee,-81.704587,25.931775
Manatee,-81.725467,25.949225
Manatee,-81.731547,25.951905
Manatee,-81.713677,25.959485
Manatee,-81.686627,26.049375
Manatee,-81.774867,26.040315
Manatee,-82.581027,27.413065
Manatee,-82.268287,27.054035
Manatee,-82.595017,27.868715
Manatee,-82.600557,27.869955
Manatee,-82.602127,27.866615
Manatee,-82.602197,27.868815
Manatee,-82.602057,27.870825
Manatee,-82.533357,27.884475
Manatee,-82.540787,27.896275
Manatee,-82.795207,28.179775
Manatee,-82.800787,28.186425
Manatee,-82.611397,27.507245
Manatee,-82.433407,27.676395
Manatee,-82.400797,27.793215
Manatee,-82.400847,27.793555
Manatee,-82.401247,27.793325
Manatee,-82.401967,27.793385
Manatee,-81.795797,26.689005
Manatee,-81.795217,26.690265
Manatee,-81.794067,26.688455
Manatee,-81.792547,26.689615
Manatee,-81.790197,26.687105
Manatee,-81.789037,26.687045
Manatee,-81.787717,26.687745
Manatee,-81.787007,26.687105
Manatee,-81.782597,26.689165
Manatee,-81.783977,26.687295
Manatee,-81.782757,26.688195
Manatee,-81.781397,26.690105
Manatee,-81.780047,26.690375
Manatee,-81.778877,26.693755
Manatee,-81.780397,26.695275
Manatee,-81.782087,26.696495
Manatee,-81.782477,26.697275
Manatee,-81.325587,25.899405
Manatee,-81.784127,26.698965
Manatee,-82.042737,26.639735
Manatee,-82.046407,26.639405
Manatee,-82.049217,26.639635
Manatee,-82.049127,26.641225
Manatee,-82.052537,26.643805
Manatee,-82.054857,26.642955
Manatee,-81.935227,26.569245
Manatee,-81.938117,26.569615
Manatee,-81.934397,26.570485
Manatee,-81.937127,26.573085
Manatee,-82.005397,26.540995
Manatee,-81.996717,26.546295
Manatee,-81.994977,26.545295
Manatee,-81.993817,26.546665
Manatee,-81.992907,26.547615
Manatee,-81.988897,26.551255
Manatee,-81.932287,26.543685
Manatee,-82.378507,26.993125
Manatee,-82.632437,27.377665
Manatee,-82.268297,27.054015
Manatee,-82.275557,27.047155
Manatee,-82.582407,27.824095
Manatee,-82.602217,27.868815
Manatee,-82.401347,27.793325
Manatee,-82.422477,27.905395
Manatee,-82.400827,27.793195
Manatee,-82.400967,27.793425
Manatee,-82.401257,27.793575
Manatee,-82.401267,27.793415
Manatee,-82.401547,27.793295
Manatee,-82.401677,27.793165
Manatee,-82.402077,27.793455
Manatee,-82.402527,27.793455
Manatee,-82.403037,27.793515
Manatee,-82.402677,27.793305
Manatee,-82.403097,27.793035
Manatee,-82.403427,27.793245
Manatee,-82.403667,27.793545
Manatee,-82.404067,27.793095
Manatee,-82.405867,27.793335
Manatee,-82.408577,27.793185
Manatee,-82.409477,27.793665
Manatee,-82.409507,27.793185
Manatee,-82.410497,27.793155
Manatee,-82.411287,27.793425
Manatee,-82.411467,27.793125
Manatee,-82.412337,27.793365
Manatee,-82.413267,27.793095
Manatee,-82.413877,27.793305
Manatee,-82.414687,27.793185
Manatee,-82.415257,27.793725
Manatee,-82.415347,27.792975
Manatee,-82.416067,27.793305
Manatee,-82.416457,27.792975
Manatee,-82.417577,27.792825
Manatee,-82.626037,28.546535
Manatee,-82.591057,28.798765
Manatee,-82.591057,28.799475
Manatee,-82.591947,28.799445
Manatee,-82.592917,28.799555
Manatee,-82.593577,28.800235
Manatee,-82.594077,28.801685
Manatee,-82.594707,28.801185
Manatee,-82.598917,28.799125
Manatee,-82.703367,28.958865
Manatee,-82.705857,28.959005
Manatee,-82.707767,28.959075
Manatee,-82.737277,28.960995
Manatee,-82.594887,28.880615
Manatee,-80.375887,25.173126
Manatee,-80.407717,25.137226
Manatee,-80.431827,25.106976
Manatee,-80.439497,25.099996
Manatee,-80.456197,25.084396
Manatee,-80.546057,24.989466
Manatee,-80.546037,24.986456
Manatee,-80.814057,24.823166
Manatee,-80.420727,25.253986
Manatee,-80.308187,25.437145
Manatee,-80.332787,25.519195
Manatee,-80.325757,25.536115
Manatee,-80.329857,25.539925
Manatee,-80.282957,25.628675
Manatee,-80.268867,25.684485
Manatee,-80.249827,25.705005
Manatee,-80.279777,25.709345
Manatee,-80.279297,25.711675
Manatee,-80.273187,25.723475
Manatee,-80.269497,25.727955
Manatee,-80.265227,25.730195
Manatee,-80.127037,27.073955
Manatee,-80.151117,27.123275
Manatee,-80.176847,27.158635
Manatee,-80.178457,27.182665
Manatee,-80.204237,27.162515
Manatee,-80.223697,27.248995
Manatee,-80.267477,27.419645
Manatee,-80.116917,26.078385
Manatee,-80.117807,26.078385
Manatee,-80.118577,26.078575
Manatee,-80.119257,26.078555
Manatee,-80.119997,26.078425
Manatee,-80.120317,26.079815
Manatee,-80.120127,26.081315
Manatee,-80.120187,26.082335
Manatee,-80.123687,26.082935
Manatee,-80.124307,26.083435
Manatee,-80.124407,26.084185
Manatee,-82.595007,28.890485
Manatee,-82.596807,28.891445
Manatee,-82.597767,28.890695
Manatee,-82.597737,28.889935
Manatee,-82.597767,28.887965
Manatee,-82.598787,28.888895
Manatee,-82.600527,28.890605
Manatee,-82.603137,28.889125
Manatee,-82.597587,28.895395
Manatee,-82.597617,28.897595
Manatee,-80.732327,24.855216
Manatee,-80.555367,24.977076
Manatee,-80.537887,25.000856
Manatee,-80.456187,25.084476
Manatee,-80.411947,25.132676
Manatee,-80.379807,25.169606
Manatee,-80.377887,25.170606
Manatee,-80.376997,25.173156
Manatee,-80.384817,25.170776
Manatee,-80.429987,25.240846
Manatee,-80.512307,25.227726
Manatee,-80.217667,25.960575
Manatee,-80.131487,25.943115
Manatee,-80.162257,25.899635
Manatee,-80.166117,25.893695
Manatee,-80.160987,25.889515
Manatee,-80.170477,25.871535
Manatee,-80.170917,25.860025
Manatee,-80.181787,25.846955
Manatee,-80.180777,25.795465
Manatee,-80.141697,25.756855
Manatee,-80.284487,25.781625
Manatee,-80.275227,25.781295
Manatee,-80.258867,25.806675
Manatee,-80.255937,25.800785
Manatee,-80.234777,25.790235
Manatee,-80.226717,25.786735
Manatee,-80.207237,25.779565
Manatee,-80.207607,25.778265
Manatee,-80.048438,26.595525
Manatee,-80.048387,26.608755
Manatee,-80.046248,26.624905
Manatee,-80.046248,26.628025
Manatee,-80.046378,26.633925
Manatee,-80.043008,26.636715
Manatee,-80.045278,26.651465
Manatee,-80.047007,26.657535
Manatee,-80.048527,26.664825
Manatee,-80.047807,26.668875
Manatee,-80.043008,26.666265
Manatee,-80.047977,26.676215
Manatee,-80.048697,26.689705
Manatee,-80.050227,26.762595
Manatee,-80.050227,26.763075
Manatee,-80.050257,26.763525
Manatee,-80.050317,26.763925
Manatee,-80.034977,26.771275
Manatee,-80.051587,26.751525
Manatee,-80.048717,26.751615
Manatee,-80.048987,26.753665
Manatee,-80.049047,26.754665
Manatee,-80.050737,26.759595
Manatee,-80.049377,26.760355
Manatee,-80.049957,26.764375
Manatee,-80.050527,26.765525
Manatee,-80.050407,26.765105
Manatee,-80.050107,26.764805
Manatee,-80.051827,26.775085
Manatee,-80.051527,26.777355
Manatee,-80.048417,26.779385
Manatee,-80.047507,26.781525
Manatee,-80.049567,26.697995
Manatee,-80.048067,26.706895
Manatee,-80.048147,26.713095
Manatee,-80.048217,26.742365
Manatee,-80.045007,26.786265
Manatee,-81.796057,26.694095
Manatee,-81.796187,26.693545
Manatee,-81.797127,26.691135
Manatee,-81.796957,26.689775
Manatee,-81.992777,26.547545
Manatee,-81.991907,26.547685
Manatee,-81.988987,26.547775
Manatee,-81.985747,26.548685
Manatee,-81.988497,26.551665
Manatee,-81.977017,26.565585
Manatee,-81.930387,26.530825
Manatee,-81.925927,26.533925
Manatee,-81.931907,26.563415
Manatee,-81.931547,26.567665
Manatee,-81.916997,26.593875
Manatee,-81.785157,26.688155
Manatee,-81.782587,26.697505
Manatee,-81.781327,26.695925
Manatee,-81.780207,26.695275
Manatee,-81.778187,26.692755
Manatee,-81.779827,26.690645
Manatee,-81.782177,26.689565
Manatee,-81.782787,26.688565
Manatee,-81.783197,26.687515
Manatee,-81.786717,26.688125
Manatee,-81.785107,26.687575
Manatee,-81.787917,26.687695
Manatee,-81.790347,26.687075
Manatee,-82.054877,26.489905
Manatee,-81.791807,26.688305
Manatee,-81.792427,26.688865
Manatee,-81.795737,26.689835
Manatee,-81.795687,26.688945
Manatee,-81.796867,26.689485
Manatee,-81.797407,26.689685
Manatee,-81.797057,26.690665
Manatee,-81.797107,26.691695
Manatee,-81.796477,26.693025
Manatee,-81.796077,26.693755
Manatee,-81.800197,26.696655
